student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63210358,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63283', '63213', '63208', '63279', '63218']","['63217', '63280', '63220', '63216', '63278']","['63270', '63214', '63269', '63260', '63283', '63257']","['63287', '63251', '63271', '63256', '63281']","['63214', '63283']","['63251', '63281']"
63210359,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210360,[],[],[],[],"['63702', '63701', '63705', '63703', '63704']","['63710', '63706', '63709', '63707', '63708']",,,,,,
63210361,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63283', '63213', '63208', '63279', '63218']","['63217', '63278', '63216', '63280', '63220']","['63248', '63267', '63214', '63255', '63266']","['63251', '63250', '63268', '63256', '63281']",,['63281']
63210362,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63248', '63283', '63213', '63208', '63279', '63218']","['63217', '63216', '63280', '63207', '63220']","['63267', '63214', '63226', '63266', '63283']","['63251', '63250', '63268', '63256', '63281']",,['63281']
63210363,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63205', '63204', '63202', '63203']","['63278', '63209', '63215']","['63218', '63208', '63213', '63283', '63279']","['63280', '63216', '63217', '63278', '63221']","['63716', '63704', '63702', '63711', '63718', '63715', '63714', '63720', '63705', '63701']","['63723', '63219', '63706', '63708', '63710', '63707', '63765', '63709', '63727']"
63210364,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63283', '63742', '63213', '63208', '63279', '63218']","['63219', '63216', '63280', '63217']","['63248', '63283', '63267', '63214', '63266']","['63251', '63250', '63268', '63253', '63256', '63281']",,['63281']
63210365,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63248', '63283', '63213', '63208', '63279', '63218']","['63219', '63216', '63280', '63217', '63278']","['63267', '63214', '63269', '63255', '63266']","['63287', '63251', '63268', '63256', '63281']",,['63281']
63210366,[],[],[],[],"['63702', '63701', '63705', '63703', '63704']","['63710', '63706', '63709', '63707', '63708']","['63716', '63720', '63711', '63719', '63713']","['63765', '63722', '63727', '63724', '63723']","['63749B', '63742', '63735', '63717', '63732', '63719', '63741']",['63770'],"['63506A', '63514', '63554', '63565', '63564']","['63566', '63552', '63555', '63567']"
63210367,[],[],[],[],"['63701', '63705', '63703', '63704', '63702']","['63710', '63706', '63709', '63707', '63708']","['63711', '63714', '63712', '63717', '63704', '63715']","['63725', '63728', '63723', '63726', '63721']","['63738', '63768', '63735', '63736', '63732', '63773']",['63770'],,
63210368,[],[],[],[],"['63701', '63705', '63703', '63704', '63702']","['63710', '63706', '63709', '63708', '63707']",,,,,,
63210369,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63278', '63215']","['63283', '63213', '63208', '63279', '63218']","['63221', '63217', '63220', '63216', '63280']","['63267', '63214', '63261', '63260', '63266']","['63265', '63251', '63268', '63256', '63281']","['63506A', '63523', '63565', '63527', '63564']","['63566', '63553', '63551', '63567']"
63210370,[],[],[],[],"['63203', '63277', '63205', '63204', '63202']","['63212', '63209', '63207', '63278', '63215']","['63208', '63277', '63279', '63283']","['63278', '63209']","['63248', '63283', '63218', '63213', '63279', '63208']","['63280', '63216', '63217', '63220']","['63270', '63283', '63267']","['63216', '63250', '63251', '63256', '63281', '63268']"
63210371,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63279', '63208', '63283']","['63280', '63220', '63209']",['63255'],,,
63210372,[],[],[],[],"['63203', '63277', '63205', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']","['63279', '63218', '63213', '63283', '63208']","['63219', '63217', '63216', '63280']","['63270', '63267', '63260', '63214', '63269']","['63287', '63251', '63271', '63256', '63281']",,['63281']
63210373,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63248', '63208', '63202', '63283']","['63209', '63278']","['63283', '63218', '63213', '63279', '63208']","['63280', '63216', '63217', '63220', '63278']",,['63278']
63210374,[],[],[],[],"['63701', '63705', '63703', '63704', '63702']","['63710', '63706', '63709', '63708', '63707']","['63704', '63711', '63715', '63713']","['63723', '63709', '63721']","['63711', '63714', '63716']","['63723', '63727', '63725', '63726']","['63712', '63768', '63732', '63248', '63749B', '63773']",
63210375,[],[],[],[],"['63703', '63701', '63705', '63704', '63702']","['63707', '63706', '63709', '63710', '63708']","['63720', '63711', '63719', '63716', '63713']","['63765', '63727', '63723', '63278', '63721']","['63742', '63741', '63740', '63735', '63732']","['63770', '63278', '63722']",,['63278']
63210376,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63279', '63208', '63283']","['63280', '63220', '63209']",['63266'],"['63220', '63251']",,
63210377,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63278', '63215']",['63702'],"['63710', '63707', '63706']",['63715'],"['63209', '63727', '63721', '63706']","['63249', '63226']","['63209', '63253', '63252', '63256']"
63210378,[],[],[],[],"['63703', '63701', '63705', '63704', '63702']","['63707', '63706', '63709', '63710', '63708']","['63705', '63711']","['63710', '63706', '63709']","['63711', '63248', '63715', '63714', '63716']","['63723', '63727', '63706', '63725', '63726', '63721']","['63712', '63768', '63773', '63732', '63735', '63749B']",
63210380,[],[],[],[],['63705'],"['63710', '63706', '63709', '63708', '63707']",,"['63710', '63709']",,"['63709', '63710']","['63711', '63717', '63714', '63715']","['63726', '63721', '63723', '63725', '63728', '63709']"
63210381,[],[],[],[],"['63701', '63704', '63703', '63702', '63705']","['63709', '63706', '63710', '63708', '63707']","['63711', '63718', '63712', '63717', '63715']","['63722', '63724', '63728', '63723', '63721']","['63749B', '63736', '63732', '63713', '63719']",['63770'],,
63210382,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']",,,"['63702', '63703', '63705', '63704', '63701']","['63709', '63710', '63707', '63706', '63708']","['63712', '63720', '63711', '63719', '63715']","['63726', '63723', '63744', '63765']"
63210383,[],[],[],[],"['63701', '63703', '63705', '63702', '63704']","['63710', '63706', '63707', '63709', '63708']","['63702', '63705', '63701']","['63709', '63706']","['63711', '63715', '63702', '63720', '63705', '63719', '63716']","['63744', '63727', '63721', '63723', '63726']","['63711', '63705', '63719']",
63210384,[],[],[],[],"['63703', '63701', '63705', '63702', '63704']","['63707', '63706', '63708', '63710', '63709']","['63711', '63718', '63720', '63717', '63719']","['63723', '63728', '63765', '63721', '63729']","['63749B', '63715', '63775', '63739', '63740', '63732', '63719']",['63770'],,
63210385,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63209', '63278', '63207', '63215']","['63279', '63213', '63283', '63218', '63208']","['63217', '63216', '63219', '63280']","['63218', '63208', '63213', '63283', '63279']","['63219', '63216', '63280', '63217']",,
63210386,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210387,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63707', '63706', '63709', '63710', '63708']",,,"['63704', '63705']","['63709', '63710', '63706', '63708']",,
63210388,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210389,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63209', '63278', '63207', '63215']","['63279', '63213', '63283', '63218', '63208']","['63217', '63216', '63219', '63220', '63280']","['63214', '63267', '63266', '63255']","['63251', '63250', '63256', '63268', '63281']","['63506A', '63565', '63507', '63564', '63550']","['63557', '63566', '63508', '63567']"
63210390,[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63212', '63209', '63278', '63207', '63215']",,,,,,
63210391,[],[],[],[],"['63703', '63701', '63702', '63705', '63704']","['63706', '63709', '63710', '63707', '63708']",['63705'],"['63709', '63706', '63708']",,,,
63210392,[],[],[],[],"['63703', '63701', '63702', '63705', '63704']","['63706', '63709', '63710', '63707', '63708']","['63712', '63714', '63711', '63720', '63719']","['63765', '63725', '63724', '63723', '63721']","['63749B', '63715', '63739', '63740', '63732', '63741']",['63770'],,
63210394,[],[],[],[],,,[''],,,,"['', '63803']",
63210395,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63210396,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63210397,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63709', '63708', '63707']","['63702', '63703', '63711']","['63708', '63709', '63706']","['63720', '63717', '63715', '63716']","['63765', '63727', '63723', '63728']","['63736', '63714', '63717', '63732', '63773']",['63728']
63210398,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63709', '63708', '63707']",,,,,,
63210399,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63210400,[],[],[],[],"['63204', '63277']","['63212', '63278']",['63204'],,"['63208', '63277']",['63278'],"['63208', '63277']",['63278']
63210401,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63709', '63708', '63707']",,,,,,
63210402,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210403,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63283', '63279', '63208', '63277']","['63220', '63278', '63216']","['63279', '63283', '63218', '63213', '63208']","['63280', '63216', '63217']","['63261', '63255', '63266', '63214', '63267']","['63268', '63251', '63256', '63281']"
63210404,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']","['63279', '63277', '63208', '63283']","['63219', '63280', '63278']",,"['63216', '63280', '63217']","['63214', '63266', '63267']","['63268', '63250', '63253', '63256', '63251', '63281']"
63210406,[],[],[],[],"['63702', '63701', '63703', '63705', '63704']","['63707', '63706', '63709', '63710', '63708']","['63702', '63715', '63711']","['63723', '63709', '63706']","['63711', '63714', '63713', '63716']","['63722', '63727', '63721', '63723', '63725']","['63720', '63732', '63712', '63773']",['63770']
63210407,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']","['63283', '63213', '63218', '63208', '63279']","['63216', '63220', '63280', '63217']","['63283', '63267', '63270', '63255', '63214', '63269']","['63287', '63250', '63271', '63256', '63281']","['63507', '63506', '63523', '63527', '63506A', '63550']","['63508', '63530', '63553', '63557', '63551']"
63210408,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']",,,,,,
63210409,[],[],[],[],"['63701', '63705', '63702', '63704', '63703']","['63707', '63706', '63709', '63710', '63708']","['63712', '63720', '63711', '63716', '63719']","['63722', '63727', '63723', '63724', '63765']","['63749B', '63714', '63719', '63732', '63715', '63741']",['63770'],,
63210410,[],[],[],[],"['63702', '63701', '63703', '63705', '63704']","['63707', '63706', '63709', '63710', '63708']","['63713', '63720', '63711', '63719', '63715']","['63723', '63721', '63728', '63765', '63708', '63726']","['63712', '63749B', '63740', '63720', '63739', '63732']",['63770'],"['63740', '63712', '63739']",
63210414,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63278', '63209', '63207', '63215']","['63283', '63213', '63218', '63738', '63208', '63279']","['63219', '63216', '63280', '63217']","['63267', '63260', '63266', '63214']","['63265', '63251', '63268', '63256', '63281']",,
63210415,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63278', '63209', '63207', '63215']","['63204', '63277']","['63209', '63215', '63207', '63278']","['63279', '63283', '63218', '63213', '63208']","['63220', '63216', '63280', '63217']","['63214', '63261', '63255', '63257']","['63259', '63258', '63256', '63287', '63281']"
63210416,[],[],[],[],"['63701', '63703', '63705', '63702', '63704']","['63710', '63706', '63707', '63709', '63708']",,,,,,
63210417,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210418,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210419,[],[],[],[],"['63703', '63701', '63705', '63702', '63704']","['63707', '63706', '63708', '63710', '63709']","['63702', '63705', '63704']","['63710', '63706', '63709']","['63704', '63702']","['63709', '63710', '63706']",,
63210420,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']","['63204', '63203']","['63215', '63207']",,,,
63210421,[],[],[],[],"['63703', '63701', '63705', '63704', '63702']","['63707', '63706', '63708', '63710', '63709']","['63749B', '63716', '63714', '63711', '63715']","['63710', '63709']","['63767A', '63711']","['63721', '63723', '63728', '63727']","['63732', '63717', '63736', '63738', '63735']",['63770']
63210422,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63283', '63208', '63279']","['63280', '63220', '63209']","['63267', '63214', '63266', '63283']",['63251'],,
63210423,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']","['63202', '63283', '63279', '63208']","['63280', '63207', '63216', '63278']","['63279', '63283', '63218', '63213', '63208']","['63220', '63217', '63216', '63280']","['63214', '63261', '63266', '63267']","['63268', '63251', '63256', '63281']"
63210424,[],[],[],[],"['63203', '63205', '63277', '63204', '63202']","['63212', '63209', '63207', '63215', '63278']","['63277', '63279', '63208', '63202']","['63220', '63280', '63216', '63278']","['63279', '63283', '63218', '63213', '63208']","['63217', '63216', '63280']","['63214', '63269', '63266', '63267']","['63268', '63251', '63256', '63281']"
63210427,[],[],[],[],"['63203', '63205', '63202', '63277', '63204']","['63212', '63278', '63209', '63207', '63215']","['63283', '63202', '63277']","['63215', '63207', '63278']","['63202', '63208', '63277', '63283']","['63207', '63278']","['63283', '63218', '63277', '63213', '63279', '63208']","['63220', '63216', '63280', '63278', '63217']"
63210428,[],[],[],[],"['63203', '63205', '63202', '63277', '63204']","['63212', '63278', '63209', '63207', '63215']","['63202', '63277', '63208', '63203']","['63280', '63207', '63278']","['63283', '63218', '63213', '63279', '63208']","['63280', '63217', '63220', '63216']","['63214', '63261', '63255', '63266', '63267']","['63268', '63251', '63256', '63281']"
63210430,[],[],[],[],"['63277', '63204']","['63212', '63278']",,,,,,
63210431,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63209', '63278', '63207', '63215']","['63283', '63279', '63208', '63277']","['63220', '63216', '63278']",,"['63216', '63280', '63217']","['63214', '63254', '63266', '63267']","['63268', '63251', '63256', '63281']"
63210433,[],[],[],[],"['63703', '63701', '63702', '63705', '63704']","['63706', '63709', '63710', '63707', '63708']","['63713', '63711', '63715', '63720', '63719']","['63723', '63765', '63726', '63721']","['63712', '63749B', '63739', '63740', '63732', '63741']",['63770'],,
63210434,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63202', '63277', '63203']","['63209', '63207', '63215', '63212', '63278']",['63277'],"['63207', '63209', '63212']",,
63210435,[],[],[],[],"['63203', '63205', '63277', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63279', '63277']","['63209', '63278', '63216', '63280']","['63279', '63218', '63213', '63283', '63208']","['63280', '63220', '63209', '63216', '63217', '63221']","['63269', '63255', '63214', '63266', '63267']","['63220', '63268', '63271', '63251', '63256', '63281']"
63210437,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63277', '63279', '63208', '63283']","['63220', '63278', '63216']","['63279', '63283', '63218', '63213', '63208']","['63217', '63216', '63280']","['63214', '63266', '63261', '63267']","['63268', '63251', '63256', '63281']"
63210439,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63279', '63213', '63205', '63218', '63208', '63283']","['63217', '63280', '63219', '63220', '63216']","['63249', '63214', '63254', '63255', '63226']","['63262', '63253', '63252', '63256', '63281']",,['63281']
63210441,[],[],[],[],"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63207', '63215', '63278']","['63279', '63213', '63218', '63208', '63738', '63283']","['63217', '63280', '63219', '63278', '63216']","['63283', '63214', '63213', '63266']","['63219', '63216', '63217', '63256']","['63283', '63261', '63267']","['63268', '63250', '63256', '63251', '63281']"
63210442,[],[],[],[],"['63701', '63704', '63702', '63703', '63705']","['63709', '63706', '63710', '63708', '63707']","['63711', '63717', '63720', '63714', '63719']","['63765', '63724', '63723', '63725', '63721']","['63712', '63768', '63739', '63740', '63732']",['63770'],"['63506A', '63565', '63519', '63564', '63520']","['63545B', '63566', '63510', '63567']"
63210445,[],[],[],[],"['63203', '63205', '63202', '63204', '63277']","['63212', '63209', '63278', '63207', '63215']","['63279', '63213', '63218', '63208', '63202', '63283']","['63217', '63220', '63216', '63280']","['63267', '63260', '63266', '63283', '63214']","['63287', '63251', '63256', '63268', '63281']",['63214'],['63281']
63210446,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63706', '63708', '63707', '63710']",,,,,,
63210447,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63208', '63277']",['63278'],"['63283', '63277', '63208', '63279']","['63209', '63280', '63220']","['63226', '63249', '63283', '63214']",['63252']
63210448,[],[],[],[],"['63204', '63277']","['63212', '63278']",,,,,,
63210449,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63710', '63706', '63708', '63707']",['63705'],"['63710', '63706', '63708', '63709']","['63711', '63715', '63714', '63716', '63713']","['63723', '63708', '63725', '63727', '63726', '63721']","['63779', '63712', '63716', '63768', '63736', '63732', '63718']",['63770']
63210450,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63710', '63706', '63708', '63707']",,,,,,
63210452,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']","['63277', '63279', '63208', '63283']","['63278', '63215', '63216']",,"['63216', '63280', '63217']","['63266', '63267', '63261', '63214']","['63256', '63251', '63268', '63281']"
63210453,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63709', '63707', '63706', '63710', '63708']","['63712', '63716', '63711', '63720', '63713', '63719']","['63765', '63727', '63723', '63278']","['63749B', '63741', '63714', '63719', '63732', '63715']",['63278'],,['63770']
63210455,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63210456,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']",,,,,,
63210457,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210458,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63213', '63205', '63277']","['63278', '63209']","['63205', '63213']",['63278'],,"['63280', '63220', '63216', '63217', '63278']"
63210459,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63283', '63208', '63279']","['63280', '63220', '63209']","['63266', '63267', '63214']",['63251'],"['63507', '63520']","['63508', '63557']"
63210460,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63709', '63707', '63706', '63710', '63708']",,,,,,
63210461,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63278', '63215']","['63202', '63208', '63277']","['63209', '63278', '63216']",,,,
63210463,[],[],[],[],"['63701', '63705', '63702', '63703', '63704']","['63710', '63706', '63709', '63707', '63708']","['63711', '63712', '63716', '63717', '63720']","['63765', '63727', '63728', '63723']","['63749B', '63715', '63714', '63732', '63713', '63741']",['63770'],,
63210465,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63283', '63213', '63208', '63279', '63218']","['63217', '63219', '63216', '63280']","['63270', '63267', '63214', '63255', '63266']","['63251', '63250', '63268', '63256', '63281']","['63506A', '63514', '63554', '63565', '63564']","['63566', '63552', '63555', '63567']"
63210466,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']","['63277', '63213', '63279']","['63215', '63216', '63278']","['63283', '63218', '63213', '63279', '63208']","['63280', '63216', '63217', '63220', '63278']",,['63278']
63210468,[],[],[],[],"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210470,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63208', '63277', '63283']",['63278'],,"['63280', '63209', '63220']","['63226', '63249', '63214']",['63252']
63210471,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
63210472,[],[],[],[],"['63204', '63277']","['63212', '63278']",,,,,,
63210473,[],[],[],[],"['63203', '63277', '63204']","['63212', '63215']",,,,,,
63210474,[],[],[],[],,,[''],,,,,
63210475,[],[],[],[],,,[''],,,,"['', '63803']",
63210476,[],[],[],[],,,[''],,,,"['', '63803']",
63210477,[],[],[],[],,,[''],,,,"['', '63803']",
63210479,[],[],[],[],"['63507', '63550', '63506', '63519', '63520']","['63545B', '63508', '63557', '63545C', '63510']","['63541', '63512', '63506']","['63546H', '63552', '63543', '63509']",['63506'],,,
63210481,[],[],[],[],"['63507', '63550', '63512', '63541']","['63546I', '63543', '63508', '63557', '63509']",,,,,,
63210482,[],[],[],[],"['63528', '63521', '63519', '63520']","['63545B', '63530', '63511', '63510', '63560']","['63550', '63514', '63519', '63554']","['63561', '63552', '63555']",,,,
63210483,[],[],[],[],"['63521', '63527', '63519']","['63551', '63515']","['63541', '63550', '63519']",['63508'],,,,
63210484,[],[],[],[],"['63507', '63550', '63512', '63541']","['63543', '63508', '63557', '63509', '63515']",,,,,,
63210485,[],[],[],[],"['63527', '63512', '63541', '63523']","['63553', '63543', '63509', '63551', '63560']",,,,,,
63210486,[],[],[],[],"['63514', '63520', '63506', '63519', '63554']","['63546I', '63545B', '63552', '63555', '63510']","['63542', '63550', '63558']","['63546I', '63515', '63522', '63532']","['63558', '63550', '63542']","['63522', '63515', '63532']",,
63210487,[],[],[],[],"['63507', '63550', '63519', '63520', '63506']","['63545B', '63508', '63557', '63545C', '63510']","['63541', '63506', '63512']","['63546H', '63543', '63509']",['63506'],,,
63210488,[],[],[],[],"['63527', '63519']","['63551', '63515']",,"['63511', '63508', '63551', '63522']",,"['63522', '63511']",,
63210489,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']","['63514', '63564', '63519', '63506', '63565', '63506A', '63554', '63520']","['63545B', '63561', '63566', '63552', '63555', '63567']",,,,
63210490,[],[],[],[],"['63506', '63519', '63512', '63541', '63520']","['63545B', '63561', '63543', '63509', '63510']","['63507', '63514', '63550', '63519']","['63508', '63557', '63522']","['63507', '63550', '63519', '63514']","['63508', '63557', '63522']",,
63210491,[],[],[],[],"['63506', '63519', '63512', '63541', '63520']","['63545B', '63511', '63543', '63509', '63510']","['63514', '63550', '63554']","['63561', '63552', '63555']",,,,
63210492,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']","['63514', '63563']","['63561', '63552', '63567']",,,,
63210493,[],[],[],[],"['63528', '63506', '63521', '63541', '63512']","['63530', '63561', '63511', '63509', '63543']","['63527', '63523']","['63553', '63560', '63551']",,,,
63210495,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']",,,,,,
63210496,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']","['63514', '63563']","['63566', '63510', '63567']","['63563', '63542', '63562']","['63561', '63566']",,"['63566', '63561']"
63210497,[],[],[],[],"['63521', '63527']","['63551', '63555', '63515']",,,,,,
63210498,[],[],[],[],"['63520', '63514', '63565', '63554', '63519']","['63545B', '63552', '63555', '63510']","['63541', '63563']",['63552'],['63834'],,,
63210499,[],[],[],[],"['63521', '63527']","['63551', '63515']",['63527'],"['63515', '63551']",['63550'],"['64318', '63555']",,
63210500,[],[],[],[],"['63527', '63514', '63506', '63554', '63523']","['63553', '63552', '63555', '63551', '63515']","['63541', '63550', '63512', '63545C']","['63543', '63551', '63509']",,,,
63210501,[],[],[],[],"['63521', '63527']","['63551', '63555', '63515']","['63550', '63523']",,,,,
63210502,[],[],[],[],"['63521', '63527']","['63551', '63515']",['63550'],"['63551', '63553']",,,,
63210503,[],[],[],[],"['63521', '63527']","['63551', '63515']",['63550'],"['63551', '63553']",,['63553'],,
63210504,[],[],[],[],"['63521', '63527']","['63551', '63555', '63515']","['63550', '63523']",['63551'],,,,
63210505,[],[],[],[],"['63521', '63527']","['63551', '63515']",['63550'],['63553'],,['63553'],,
63210506,[],[],[],[],"['63521', '63527']","['63551', '63555', '63515']","['63550', '63523']",,,,,
63210508,[],[],[],[],"['63521', '63527']","['63551', '63515']","['63550', '63554']",['63551'],,,,
63210509,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']","['63564', '63519']","['63566', '63567']","['63563', '63550', '63554', '63514']","['63545B', '63552', '63560']",,
63210510,[],[],[],[],"['63506A', '63519', '63520', '63565', '63564']","['63545B', '63566', '63510', '63567']","['63564', '63519', '63506A']","['63566', '63567']","['63564', '63506A']","['63566', '63510', '63567']",,"['63545B', '63566']"
63210511,[],[],[],[],"['63507', '63550', '63514', '63554']","['63508', '63557', '63552', '63545C', '63555']","['63514', '63506A']","['63557', '63508', '63555']",,,,
63210513,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63710', '63706', '63709', '63708', '63707']","['63718', '63720', '63711', '63717', '63719']","['63722', '63723', '63721', '63765', '63729']","['63742', '63741', '63205', '63732', '63717', '63739', '63736']",['63770'],['63717'],
63210514,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63710', '63706', '63707', '63709', '63708']",,,,,,
63210515,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63706', '63710', '63708', '63707']",,,,,,
63210516,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63706', '63708', '63707', '63710']","['63705', '63715']","['63710', '63709']",,,,
63210517,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63706', '63708', '63707', '63710']",,,,,,
63210518,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63709', '63707', '63706', '63710', '63708']","['63248', '63714', '63716', '63711', '63715']","['63727', '63723', '63726', '63725', '63721']","['63712', '63749B', '63768', '63735', '63732', '63713']",['63770'],,
63210519,[],[],[],[],"['63204', '63277']","['63212', '63278']","['63208', '63279', '63283']","['63280', '63220', '63209']","['63266', '63267', '63214']",['63251'],,
63210520,[],[],[],[],"['63701', '63705', '63704', '63702', '63703']","['63706', '63708', '63709', '63707', '63710']","['63702', '63705', '63704', '63701', '63703']","['63710', '63707', '63706', '63708', '63709']",,,,
63210521,[],[],[],[],"['63521', '63527']","['63551', '63555', '63515']",,,,,,
63210522,[],[],[],[],"['63507', '63550', '63512', '63541', '63506']","['63543', '63508', '63557', '63509', '63515']","['63507', '63506']","['63546H', '63557', '63509']","['63506', '63558', '63554', '63514']","['63546H', '63552', '63555']",,
63210523,[],[],[],[],"['63218', '63213', '63283']",['63280'],,,,,,
63210524,[],[],[],[],"['63203', '63205', '63204', '63202', '63277']","['63212', '63209', '63207', '63215', '63278']",,,,,,
